8,40.28665126
4,29.48709536
8,-19.33213942
2,53.56176731
24,-27.02459884
4,-5.578816527
354,376.0606856
5,4.481885072
2,27.35489597
67,49.09745194
2,14.74918629
10,27.35489597
4,18.91587707
3,-28.92936305
24,31.62842626
42,-13.48411954
266,251.830006
113,93.20956864
109,64.90012164
2,-19.33213942
101,123.2185735
5,-7.566890717
2,-11.51948047
14,0.433279956
16,-34.60050135
4,2.453484725
16,16.82819137
27,18.91587707
11,29.48709536
2,12.67878996
123,144.2743162
3,25.23175053
4,0.433279956
9,23.11758247
3,-3.582805892
10,-25.11255062
2,14.74918629
9,-30.82689853
2,-3.582805892
2,-17.39038941
8,2.453484725
2,42.47483856
2,21.0123162
2,18.91587707
8,-3.582805892
236,183.4004146
10,8.563540392
10,33.77896721
11,-21.26637781
46,27.35489597
12,25.23175053
4,-3.582805892
16,14.74918629
20,46.8801534
9,2.453484725
4,-58.45823787
8,16.82819137
4,29.48709536
57,29.48709536
2,-1.578795194
8,18.91587707
11,38.10799858
4,-25.11255062
73,60.33387986
27,23.11758247
3,-11.51948047
20,42.47483856
2,-13.48411954
20,2.453484725
5,27.35489597
3,6.518547766
15,33.77896721
114,118.0903234
4,-23.19316247
196,216.4454705
3,10.61693137
9,42.47483856
13,42.47483856
4,4.481885072
6,2.453484725
2,6.518547766
24,31.62842626
5,35.93879778
20,60.33387986
14,44.6726443
8,14.74918629
2,-1.578795194
74,69.5084492
6,-5.578816527
2,23.11758247
20,0.433279956
7,21.0123162
80,46.8801534
46,33.77896721
220,207.2144391
8,12.67878996
4,23.11758247
2,-1.578795194
2,2.453484725
70,44.6726443
6,-1.578795194
300,342.9907844
183,177.6200034
9,25.23175053
15,2.453484725
160,125.8025586
20,25.23175053
7,-1.578795194
308,279.2341242
151,136.2741455
28,58.06630228
2,4.481885072
42,58.06630228
10,-11.51948047
4,-5.578816527
20,6.518547766
4,10.61693137
4,-7.566890717
124,123.2185735
16,0.433279956
2,-7.566890717
80,60.33387986
201,136.2741455
20,46.8801534
20,58.06630228
8,29.48709536
8,8.563540392
15,-15.4410692
32,-5.578816527
118,62.61178813
10,6.518547766
23,-7.566890717
16,-7.566890717
16,29.48709536
4,-1.578795194
4,-1.578795194
20,27.35489597
4,-1.578795194
182,192.1982956
2,35.93879778
76,95.64266347
6,40.28665126
373,331.1325211
9,25.23175053
2,2.453484725
114,152.4045766
20,27.35489597
2,12.67878996
10,40.28665126
73,88.37861319
187,210.2725526
484,512.8294682
4,27.35489597
2,40.28665126
7,38.10799858
20,27.35489597
11,18.91587707
5,-23.19316247
2,46.8801534
2,-7.566890717
2,14.74918629
2,8.563540392
3,10.61693137
10,14.74918629
12,0.433279956
2,44.6726443
67,55.8089621
10,55.8089621
2,2.453484725
8,12.67878996
20,4.481885072
6,-34.60050135
354,363.4017816
12,53.56176731
2,-19.33213942
2,0.433279956
4,6.518547766
8,-28.92936305
74,51.32462711
2,51.32462711
16,-11.51948047
286,265.3443422
129,118.0903234
2,25.23175053
20,12.67878996
27,40.28665126
12,12.67878996
12,8.563540392
139,180.5018558
17,23.11758247
8,38.10799858
2,-11.51948047
2,38.10799858
2,0.433279956
11,-7.566890717
6,10.61693137
3,42.47483856
2,10.61693137
22,14.74918629
2,16.82819137
6,18.91587707
8,29.48709536
14,29.48709536
6,23.11758247
10,-32.71725995
57,44.6726443
2,29.48709536
6,-11.51948047
30,23.11758247
15,-15.4410692
2,27.35489597
4,21.0123162
136,115.5457887
2,-7.566890717
468,512.8294682
2,-11.51948047
2,0.433279956
2,23.11758247
6,-30.82689853
2,18.91587707
23,35.93879778
6,16.82819137
2,14.74918629
40,46.8801534
2,-38.34583722
466,529.9740049
34,14.74918629
4,55.8089621
8,-9.547091325
11,14.74918629
453,512.8294682
8,8.563540392
2,42.47483856
3,10.61693137
3,51.32462711
8,-19.33213942
9,12.67878996
8,14.74918629
4,12.67878996
2,-1.578795194
4,4.481885072
4,18.91587707
160,198.1507468
27,53.56176731
8,-23.19316247
4,31.62842626
46,35.93879778
2,-19.33213942
2,-13.48411954
337,319.5489914
495,469.7921638
20,2.453484725
9,14.74918629
6,-7.566890717
5,0.433279956
384,363.4017816
12,-1.578795194
10,21.0123162
24,-5.578816527
2,6.518547766
8,35.93879778
146,125.8025586
69,118.0903234
23,21.0123162
45,60.33387986
17,29.48709536
16,10.61693137
242,219.5607454
383,459.587728
2,-1.578795194
6,6.518547766
30,21.0123162
12,-9.547091325
2,-30.82689853
4,-19.33213942
93,107.9889698
4,18.91587707
42,27.35489597
19,25.23175053
2,64.90012164
12,4.481885072
3,-1.578795194
128,95.64266347
5,-3.582805892
162,171.9056555
8,21.0123162
32,55.8089621
486,425.428106
316,359.2523802
29,33.77896721
20,-19.33213942
2,-34.60050135
8,6.518547766
4,10.61693137
2,-5.578816527
3,6.518547766
202,171.9056555
2,2.453484725
19,21.0123162
8,38.10799858
9,0.433279956
121,155.1443095
2,16.82819137
20,27.35489597
9,6.518547766
2,-7.566890717
5,10.61693137
320,286.3264417
11,2.453484725
171,160.6692276
2,8.563540392
10,2.453484725
7,23.11758247
146,152.4045766
9,10.61693137
81,62.61178813
2,21.0123162
20,46.8801534
67,42.47483856
4,-3.582805892
6,12.67878996
2,35.93879778
197,155.1443095
92,71.82863897
485,535.8220248
74,98.08765612
295,289.9106865
82,118.0903234
4,6.518547766
2,18.91587707
104,107.9889698
5,-34.60050135
100,113.0141377
2,-30.82689853
37,29.48709536
6,25.23175053
2,-7.566890717
7,-1.578795194
6,-15.4410692
24,4.481885072
8,18.91587707
20,16.82819137
10,-11.51948047
32,25.23175053
24,35.93879778
5,-17.39038941
2,-21.26637781
432,420.7332358
24,42.47483856
268,304.5102638
25,55.8089621
2,-27.02459884
2,29.48709536
396,449.5873946
236,275.7253379
40,40.28665126
394,380.3525575
160,149.6797742
12,29.48709536
20,27.35489597
2,-3.582805892
335,342.9907844
4,-13.48411954
8,14.74918629
194,258.5415162
20,40.28665126
6,27.35489597
4,21.0123162
2,14.74918629
16,31.62842626
45,16.82819137
4,-1.578795194
3,-17.39038941
4,2.453484725
54,55.8089621
26,29.48709536
388,425.428106
4,-3.582805892
6,27.35489597
8,-5.578816527
136,180.5018558
12,4.481885072
100,163.4547501
70,123.2185735
6,0.433279956
3,-13.48411954
15,-9.547091325
6,18.91587707
20,-9.547091325
12,23.11758247
2,40.28665126
20,38.10799858
9,-1.578795194
2,64.90012164
9,14.74918629
13,-19.33213942
2,58.06630228
20,25.23175053
70,76.50157018
88,105.495199
488,474.9735573
2,-17.39038941
6,10.61693137
196,146.9697405
38,38.10799858
136,152.4045766
270,265.3443422
2,6.518547766
42,71.82863897
163,155.1443095
2,44.6726443
8,0.433279956
2,16.82819137
196,229.0247504
2,29.48709536
4,16.82819137
44,46.8801534
2,-7.566890717
4,-34.60050135
58,76.50157018
228,219.5607454
32,-1.578795194
6,-3.582805892
140,152.4045766
128,152.4045766
34,16.82819137
20,12.67878996
5,35.93879778
168,163.4547501
2,21.0123162
2,2.453484725
162,149.6797742
2,8.563540392
67,58.06630228
424,518.4792458
20,51.32462711
3,-49.41640016
66,113.0141377
82,78.8545157
2,2.453484725
138,133.635617
2,-23.19316247
18,-1.578795194
20,33.77896721
2,-45.75338011
8,-21.26637781
8,27.35489597
484,420.7332358
2,25.23175053
8,-1.578795194
2,12.67878996
2,16.82819137
5,35.93879778
94,44.6726443
20,18.91587707
2,6.518547766
118,169.0727868
6,23.11758247
124,105.495199
15,-3.582805892
180,204.1749161
4,25.23175053
66,81.2185863
5,69.5084492
4,4.481885072
8,4.481885072
129,177.6200034
2,21.0123162
2,0.433279956
8,25.23175053
18,23.11758247
40,35.93879778
126,152.4045766
180,160.6692276
2,46.8801534
9,33.77896721
14,-9.547091325
104,88.37861319
16,14.74918629
20,58.06630228
10,16.82819137
4,27.35489597
143,149.6797742
20,-5.578816527
14,23.11758247
12,-3.582805892
3,-9.547091325
4,-1.578795194
4,6.518547766
2,-13.48411954
368,335.0541098
5,23.11758247
8,-25.11255062
10,-9.547091325
92,78.8545157
2,71.82863897
6,-15.4410692
62,49.09745194
24,60.33387986
4,-1.578795194
212,255.1745001
58,58.06630228
4,21.0123162
14,-7.566890717
15,-21.26637781
4,14.74918629
2,-5.578816527
2,-9.547091325
10,-9.547091325
49,55.8089621
12,-38.34583722
230,207.2144391
8,-30.82689853
52,8.563540392
14,23.11758247
4,-19.33213942
4,-3.582805892
128,76.50157018
4,21.0123162
4,38.10799858
5,14.74918629
2,27.35489597
8,0.433279956
20,14.74918629
12,40.28665126
2,6.518547766
134,144.2743162
21,31.62842626
3,40.28665126
178,216.4454705
4,-7.566890717
404,449.5873946
9,-21.26637781
2,12.67878996
7,4.481885072
4,-5.578816527
16,67.19897627
141,201.1537589
4,-11.51948047
4,4.481885072
20,18.91587707
2,-5.578816527
104,105.495199
66,95.64266347
5,4.481885072
2,-32.71725995
176,232.2196494
2,-3.582805892
34,40.28665126
6,10.61693137
4,-13.48411954
106,115.5457887
177,174.7546661
2,23.11758247
7,-25.11255062
2,-23.19316247
148,157.8991374
20,14.74918629
414,439.7831589
2,-3.582805892
365,355.1371307
26,40.28665126
182,213.3494854
5,42.47483856
41,6.518547766
2,-5.578816527
3,33.77896721
2,-5.578816527
2,2.453484725
38,64.90012164
6,38.10799858
2,-3.582805892
6,-17.39038941
4,10.61693137
2,38.10799858
5,8.563540392
2,-3.582805892
7,-13.48411954
32,40.28665126
17,4.481885072
4,-51.23789579
148,189.2484345
2,10.61693137
6,71.82863897
42,12.67878996
3,0.433279956
20,21.0123162
2,21.0123162
103,123.2185735
6,-1.578795194
41,46.8801534
420,416.0820395
8,10.61693137
98,118.0903234
18,38.10799858
60,141.5933446
2,33.77896721
15,46.8801534
4,23.11758247
2,-5.578816527
4,-1.578795194
282,331.1325211
100,95.64266347
208,177.6200034
5,8.563540392
11,-9.547091325
2,2.453484725
56,62.61178813
20,0.433279956
4,-7.566890717
33,14.74918629
29,35.93879778
16,-11.51948047
20,0.433279956
16,-30.82689853
2,-27.02459884
2,14.74918629
4,10.61693137
18,53.56176731
218,289.9106865
2,-5.578816527
20,60.33387986
4,0.433279956
24,35.93879778
10,29.48709536
5,2.453484725
2,-11.51948047
2,4.481885072
8,8.563540392
22,-27.02459884
2,14.74918629
4,23.11758247
20,8.563540392
2,-13.48411954
2,25.23175053
4,10.61693137
12,8.563540392
5,23.11758247
211,180.5018558
8,18.91587707
216,251.830006
2,23.11758247
38,49.09745194
4,12.67878996
96,81.2185863
10,4.481885072
4,-5.578816527
7,-30.82689853
2,-21.26637781
4,-17.39038941
4,10.61693137
35,35.93879778
4,12.67878996
197,216.4454705
4,-11.51948047
22,14.74918629
7,21.0123162
2,-7.566890717
272,255.1745001
5,-7.566890717
2,-9.547091325
6,38.10799858
4,-42.06332646
236,265.3443422
192,213.3494854
6,21.0123162
7,-27.02459884
3,21.0123162
5,10.61693137
3,-7.566890717
6,25.23175053
4,-43.9117574
13,12.67878996
4,10.61693137
4,12.67878996
8,2.453484725
4,-3.582805892
26,16.82819137
4,-23.19316247
6,29.48709536
24,21.0123162
8,10.61693137
4,8.563540392
2,-15.4410692
6,23.11758247
10,-1.578795194
17,-28.92936305
20,-15.4410692
34,31.62842626
32,51.32462711
2,-7.566890717
53,62.61178813
4,18.91587707
16,46.8801534
126,107.9889698
32,40.28665126
402,380.3525575
271,207.2144391
6,14.74918629
2,6.518547766
10,-15.4410692
8,44.6726443
2,2.453484725
20,-17.39038941
2,-3.582805892
13,25.23175053
2,55.8089621
401,449.5873946
2,-7.566890717
11,25.23175053
19,14.74918629
4,10.61693137
2,-23.19316247
2,-9.547091325
2,-1.578795194
6,-5.578816527
145,180.5018558
2,16.82819137
4,16.82819137
2,-9.547091325
4,31.62842626
50,53.56176731
2,-27.02459884
9,18.91587707
4,4.481885072
20,12.67878996
2,-25.11255062
260,282.7677078
309,304.5102638
9,-7.566890717
164,155.1443095
4,25.23175053
126,103.0138043
341,347.0068702
166,133.635617
2,-13.48411954
20,33.77896721
4,16.82819137
4,-23.19316247
8,23.11758247
323,347.0068702
10,-25.11255062
196,195.1656633
4,6.518547766
36,12.67878996
2,31.62842626
94,71.82863897
4,21.0123162
3,-9.547091325
4,-11.51948047
62,58.06630228
2,21.0123162
8,23.11758247
2,-3.582805892
16,-3.582805892
12,-1.578795194
64,60.33387986
10,23.11758247
24,44.6726443
58,58.06630228
34,21.0123162
8,-1.578795194
403,411.4737119
5,14.74918629
2,0.433279956
11,27.35489597
128,93.20956864
2,12.67878996
205,189.2484345
8,10.61693137
156,123.2185735
59,69.5084492
4,27.35489597
3,10.61693137
2,38.10799858
283,282.7677078
11,-21.26637781
4,14.74918629
2,33.77896721
4,-5.578816527
6,12.67878996
20,18.91587707
8,25.23175053
2,-13.48411954
150,155.1443095
58,40.28665126
10,42.47483856
14,44.6726443
147,163.4547501
20,-1.578795194
96,64.90012164
262,251.830006
33,4.481885072
16,51.32462711
2,-3.582805892
20,29.48709536
4,-19.33213942
373,384.6815889
4,21.0123162
2,58.06630228
2,16.82819137
14,-5.578816527
49,58.06630228
20,18.91587707
222,229.0247504
14,-9.547091325
13,18.91587707
2,21.0123162
23,27.35489597
4,2.453484725
2,4.481885072
3,-54.86110006
3,-21.26637781
130,155.1443095
8,-17.39038941
42,44.6726443
2,0.433279956
2,0.433279956
100,144.2743162
2,-45.75338011
2,21.0123162
36,88.37861319
2,-45.75338011
6,23.11758247
20,-11.51948047
9,29.48709536
5,23.11758247
2,21.0123162
4,-27.02459884
4,-27.02459884
3,-21.26637781
8,-5.578816527
2,35.93879778
36,67.19897627
2,6.518547766
13,8.563540392
4,14.74918629
2,-1.578795194
6,38.10799858
112,120.6478738
10,81.2185863
12,2.453484725
6,2.453484725
8,46.8801534
10,14.74918629
48,38.10799858
82,100.5446635
144,174.7546661
2,18.91587707
14,16.82819137
2,-15.4410692
134,133.635617
150,180.5018558
150,118.0903234
186,174.7546661
2,27.35489597
136,136.2741455
140,169.0727868
2,-13.48411954
60,18.91587707
4,51.32462711
160,133.635617
12,12.67878996
12,6.518547766
28,0.433279956
2,33.77896721
2,2.453484725
214,272.2410033
335,323.3804278
56,113.0141377
39,31.62842626
12,23.11758247
70,64.90012164
41,27.35489597
20,71.82863897
322,319.5489914
19,0.433279956
180,149.6797742
2,-19.33213942
6,-5.578816527
20,16.82819137
12,2.453484725
336,304.5102638
106,107.9889698
103,98.08765612
20,12.67878996
2,-28.92936305
4,0.433279956
2,16.82819137
22,-13.48411954
193,138.9266716
134,155.1443095
62,95.64266347
4,4.481885072
12,-3.582805892
114,136.2741455
4,42.47483856
2,23.11758247
7,12.67878996
4,-25.11255062
2,-5.578816527
20,-11.51948047
4,-36.47667616
162,171.9056555
27,21.0123162
3,-13.48411954
10,-15.4410692
143,131.010939
9,0.433279956
20,53.56176731
4,-5.578816527
2,21.0123162
25,38.10799858
3,12.67878996
166,157.8991374
374,406.9074701
88,93.20956864
